source_id,source_document,source_sha256_prefix,extraction_run,table_name,state_code,distt_code,area_name,residence,age_group,religion,sex,value
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,muslim,females,160922
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,christian,persons,4622
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,christian,males,2244
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,christian,females,2378
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,sikh,persons,16856
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,sikh,males,8984
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,sikh,females,7872
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,buddhist,persons,368
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,buddhist,males,197
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,buddhist,females,171
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,jain,persons,39896
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,jain,males,20022
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,jain,females,19874
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,other,persons,155
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,other,males,75
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,20-24,other,females,80
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,all,persons,1515804
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,all,males,781206
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,all,females,734598
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,hindu,persons,1195795
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,hindu,males,618496
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,hindu,females,577299
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,muslim,persons,259063
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,muslim,males,131277
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,muslim,females,127786
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,christian,persons,4291
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,christian,males,2237
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,christian,females,2054
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,sikh,persons,15166
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,sikh,males,8310
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,sikh,females,6856
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,buddhist,persons,350
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,buddhist,males,178
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,buddhist,females,172
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,jain,persons,39160
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,jain,males,19674
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,jain,females,19486
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,other,persons,118
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,other,males,66
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,25-29,other,females,52
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,all,persons,1309866
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,all,males,668458
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,all,females,641408
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,hindu,persons,1039973
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,hindu,males,532353
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,hindu,females,507620
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,muslim,persons,214217
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,muslim,males,107914
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,muslim,females,106303
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,christian,persons,3921
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,christian,males,2008
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,christian,females,1913
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,sikh,persons,13057
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,sikh,males,6892
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,sikh,females,6165
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,buddhist,persons,367
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,buddhist,males,182
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,buddhist,females,185
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,jain,persons,36746
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,jain,males,18322
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,jain,females,18424
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,other,persons,108
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,other,males,47
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,30-34,other,females,61
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,all,persons,1204169
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,all,males,615956
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,all,females,588213
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,hindu,persons,960655
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,hindu,males,493064
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,hindu,females,467591
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,muslim,persons,190612
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,muslim,males,96540
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,muslim,females,94072
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,christian,persons,3660
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,christian,males,1829
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,christian,females,1831
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,sikh,persons,11805
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,sikh,males,6005
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,sikh,females,5800
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,buddhist,persons,307
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,buddhist,males,165
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,buddhist,females,142
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,jain,persons,35708
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,jain,males,17616
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,jain,females,18092
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,other,persons,79
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,other,males,49
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,35-39,other,females,30
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,all,persons,1030554
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,all,males,536322
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,all,females,494232
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,hindu,persons,825507
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,hindu,males,430398
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,hindu,females,395109
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,muslim,persons,155167
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,muslim,males,80857
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,muslim,females,74310
census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,ad1d2aa830ee6841,census-c15-extract-v1.0.0-20260527T180134Z,C2015,08,000,State - RAJASTHAN,urban,40-44,christian,persons,3658
